"Invoice_Number","Line_Item_Number","Customer_Number","Invoice_Date","Transaction_Type","Product_Number","Product_Class","Quantity_Sold","Sale_Price","Sales_Tax","Total_Amount"
"18700","14","376005","10/31/2016","IN","040270324","04",23,500.48,546.77,12057.81
"18700","15","376005","10/31/2016","IN","030412553","03",20,15.99,15.19,334.99
"18700","16","376005","10/31/2016","IN","130305603","13",35,22.98,38.20,842.50
"18700","17","376005","10/31/2016","IN","052720615","05",20,49.88,47.39,1044.99
"18700","18","376005","10/31/2016","IN","080435438","08",36,51.98,88.89,1960.17
"18700","19","376005","10/31/2016","IN","024195262","02",28,6.98,9.28,204.72
"18700","20","376005","10/31/2016","IN","060102096","06",25,54.85,65.13,1436.38
"18700","21","376005","10/31/2016","IN","080935298","08",22,27.98,29.24,644.80
"18700","22","376005","10/31/2016","IN","060200306","06",36,16.98,29.04,640.32
"18700","23","376005","10/31/2016","IN","080935428","08",29,58.98,81.25,1791.67
"18700","24","376005","10/31/2016","IN","024128712","02",36,1.19,2.03,44.87
"18700","25","376005","10/31/2016","IN","024100312","02",22,10.92,11.41,251.65
"18700","26","376005","10/31/2016","IN","060102106","06",62,32.98,97.12,2141.88
"18700","27","376005","10/31/2016","IN","040240664","04",36,39.98,68.37,1507.65
"18700","28","376005","10/31/2016","IN","040277154","04",33,51.98,81.48,1796.82
"18701","01","925007","10/31/2016","IN","010155150","01",30,12.99,23.38,413.08
"18701","02","925007","10/31/2016","IN","052530155","05",12,0.04,0.03,0.51
"18701","03","925007","10/31/2016","IN","080100818","08",30,0.29,0.52,9.22
"18701","04","925007","10/31/2016","IN","024100312","02",22,10.92,14.41,254.65
"18701","05","925007","10/31/2016","IN","024195262","02",28,6.98,11.73,207.17
"18701","06","925007","10/31/2016","IN","040226054","04",18,10.95,11.83,208.93
"18701","07","925007","10/31/2016","IN","040270354","04",14,19.98,16.78,296.50
"18701","08","925007","10/31/2016","IN","070104677","07",16,9.99,9.59,169.43
"18701","09","925007","10/31/2016","IN","030414283","03",24,25.92,37.32,659.40
"18702","01","795401","10/31/2016","IN","030414283","03",24,25.92,24.88,646.96
"18702","02","795401","10/31/2016","IN","024121332","02",12,3.70,1.78,46.18
"18702","03","795401","10/31/2016","IN","024106512","02",31,18.99,23.55,612.24
"18702","04","795401","10/31/2016","IN","060102106","06",31,32.98,40.90,1063.28
"18702","05","795401","10/31/2016","IN","060200306","06",36,16.98,24.45,635.73
"18702","06","795401","10/31/2016","IN","060100356","06",23,7.98,7.34,190.88
"18702","07","795401","10/31/2016","IN","060221496","06",30,13.05,15.66,407.16
"18702","08","795401","10/31/2016","IN","060221506","06",36,12.99,18.71,486.35
"18702","09","795401","10/31/2016","IN","040240884","04",27,9.99,10.79,280.52
"18702","10","795401","10/31/2016","IN","040240284","04",30,9.69,11.63,302.33
"18702","11","795401","10/31/2016","IN","040241314","04",37,25.98,38.45,999.71
"18702","12","795401","10/31/2016","IN","030303413","03",8,4.71,1.51,39.19
"18702","13","795401","10/31/2016","IN","090069591","09",21,52.98,44.50,1157.08
"18702","14","795401","10/31/2016","IN","090081001","09",23,79.50,73.14,1901.64
"18702","15","795401","10/31/2016","IN","010803760","01",38,6.99,10.62,276.24
"18702","16","795401","10/31/2016","IN","052720305","05",32,50.00,64.00,1664.00
"18702","17","795401","10/31/2016","IN","080102918","08",25,0.44,0.44,11.44
"18702","18","795401","10/31/2016","IN","180122158","18",18,5.09,3.66,95.28
"18702","19","795401","10/31/2016","IN","080123438","08",19,3.12,2.37,61.65
"18706","01","811002","10/31/2016","IN","024128712","02",36,1.19,1.71,44.55
"18706","02","811002","10/31/2016","IN","060100316","06",19,8.98,6.82,177.44
"18706","03","811002","10/31/2016","IN","060100356","06",23,7.98,7.34,190.88
"18706","04","811002","10/31/2016","IN","030324883","03",37,14.98,22.17,576.43
"18706","05","811002","10/31/2016","IN","090501051","09",26,9.99,10.39,270.13
"18706","06","811002","10/31/2016","IN","090509981","09",1,9.99,0.40,10.39
"18706","07","811002","10/31/2016","IN","010803760","01",38,6.99,10.62,276.24
"18706","08","811002","10/31/2016","IN","080126308","08",30,0.39,0.47,12.17
"18703","01","641464","11/01/2016","IN","040241314","04",37,25.98,52.87,1014.13
"18703","02","641464","11/01/2016","IN","024128932","02",37,3.85,7.83,150.28
"18703","03","641464","11/01/2016","IN","024100312","02",22,10.92,13.21,253.45
"18703","04","641464","11/01/2016","IN","024112162","02",26,6.49,9.28,178.02
"18703","05","641464","11/01/2016","IN","040240284","04",60,9.69,31.98,613.38
"18703","06","641464","11/01/2016","IN","030414283","03",24,25.92,34.21,656.29
"18703","07","641464","11/01/2016","IN","010102710","01",34,7.99,14.94,286.60
"18703","08","641464","11/01/2016","IN","010207220","01",27,5.79,8.60,164.93
"18703","09","641464","11/01/2016","IN","052210545","05",18,0.09,0.09,1.71
"18703","10","641464","11/01/2016","IN","052720615","05",20,49.88,54.87,1052.47
"18703","11","641464","11/01/2016","IN","030321683","03",10,2.58,1.42,27.22
"18703","12","641464","11/01/2016","IN","080126308","08",30,0.39,0.64,12.34
"18703","13","641464","11/01/2016","IN","080123968","08",37,3.02,6.15,117.89
"18703","14","641464","11/01/2016","IN","080123938","08",30,5.99,9.88,189.58
"18703","15","641464","11/01/2016","IN","024104312","02",14,13.50,10.40,199.40
"18703","16","641464","11/01/2016","IN","024139372","02",26,7.93,11.34,217.52
"18703","17","641464","11/01/2016","IN","060221676","06",18,4.99,4.94,94.76
"18703","18","641464","11/01/2016","IN","040225014","04",25,10.98,15.10,289.60
"18703","19","641464","11/01/2016","IN","030302303","03",26,54.95,78.58,1507.28
"18703","20","641464","11/01/2016","IN","090509931","09",31,10.98,18.72,359.10
"18703","21","641464","11/01/2016","IN","010311800","01",16,54.99,48.40,928.24
"18703","22","641464","11/01/2016","IN","052204525","05",68,12.01,44.92,861.60
"18703","23","641464","11/01/2016","IN","052204515","05",28,10.00,15.40,295.40
"18703","24","641464","11/01/2016","IN","052484435","05",74,3.79,15.42,295.88
"18703","25","641464","11/01/2016","IN","080123438","08",19,3.12,3.26,62.54
"18704","01","090398","11/01/2016","IN","080935428","08",29,58.98,102.63,1813.05
"18704","02","090398","11/01/2016","IN","023903712","02",20,14.95,17.94,316.94
"18704","03","090398","11/01/2016","IN","024139372","02",26,7.93,12.37,218.55
"18704","04","090398","11/01/2016","IN","040240884","04",27,9.99,16.18,285.91
"18704","05","090398","11/01/2016","IN","040241314","04",37,25.98,57.68,1018.94
"18704","06","090398","11/01/2016","IN","090501551","09",23,2.99,4.13,72.90
"18704","07","090398","11/01/2016","IN","010155160","01",34,13.99,28.54,504.20
"18704","08","090398","11/01/2016","IN","052770015","05",8,0.40,0.19,3.39
"18705","01","797352","11/01/2016","IN","052770015","05",8,0.40,0.20,3.40
"18705","02","797352","11/01/2016","IN","052484435","05",37,3.79,8.76,148.99
"18705","03","797352","11/01/2016","IN","080126058","08",33,0.49,1.01,17.18
"18705","04","797352","11/01/2016","IN","024128712","02",36,1.19,2.68,45.52
"18707","01","503458","11/02/2016","IN","080126308","08",30,0.39,0.82,12.52
"18707","02","503458","11/02/2016","IN","040241314","04",37,25.98,67.29,1028.55
"18707","03","503458","11/02/2016","IN","070104677","07",16,9.99,11.19,171.03
"18707","04","503458","11/02/2016","IN","130305603","13",35,22.98,56.30,860.60
"18707","05","503458","11/02/2016","IN","030309373","03",30,16.98,35.66,545.06
"18707","06","503458","11/02/2016","IN","090504761","09",16,12.98,14.54,222.22
"18707","07","503458","11/02/2016","IN","180122158","18",18,5.09,6.41,98.03
"18707","08","503458","11/02/2016","IN","080935298","08",22,27.98,43.09,658.65
"18707","09","503458","11/02/2016","IN","024130572","02",22,7.50,11.55,176.55
"18707","10","503458","11/02/2016","IN","060102116","06",12,34.83,29.26,447.22
"18707","11","503458","11/02/2016","IN","060200306","06",36,16.98,42.79,654.07
"18707","12","503458","11/02/2016","IN","060100316","06",19,8.98,11.94,182.56
"18707","13","503458","11/02/2016","IN","060221676","06",18,4.99,6.29,96.11
"18707","14","503458","11/02/2016","IN","040240664","04",36,39.98,100.75,1540.03
"18708","01","329169","11/02/2016","IN","090504761","09",16,12.98,14.54,222.22
"18708","02","329169","11/02/2016","IN","010119040","01",37,13.99,36.23,553.86
"18708","03","329169","11/02/2016","IN","052720305","05",32,50.00,112.00,1712.00
"18709","01","784647","11/02/2016","IN","052720305","05",32,50.00,80.00,1680.00
"18709","02","784647","11/02/2016","IN","010119040","01",37,13.99,25.88,543.51
"18709","03","784647","11/02/2016","IN","010155160","01",34,13.99,23.78,499.44
"18709","04","784647","11/02/2016","IN","080106218","08",35,2.98,5.22,109.52
"18709","05","784647","11/02/2016","IN","080100818","08",30,0.29,0.44,9.14
"18709","06","784647","11/02/2016","IN","080512778","08",35,46.87,82.02,1722.47
"18709","07","784647","11/02/2016","IN","024112162","02",13,6.49,4.22,88.59
"18709","08","784647","11/02/2016","IN","040240664","04",36,39.98,71.96,1511.24
"18709","09","784647","11/02/2016","IN","070104347","07",11,9.96,5.48,115.04
"18709","10","784647","11/02/2016","IN","030303403","03",29,5.29,7.67,161.08
"18709","11","784647","11/02/2016","IN","090509931","09",31,10.98,17.02,357.40
"18710","01","784647","11/03/2016","IN","010155160","01",34,13.99,23.78,499.44
"18710","02","784647","11/03/2016","IN","030324883","03",37,14.98,27.71,581.97
"18710","03","784647","11/03/2016","IN","090504761","09",16,12.98,10.38,218.06
"18710","04","784647","11/03/2016","IN","010102710","01",34,7.99,13.58,285.24
"18710","05","784647","11/03/2016","IN","010155150","01",30,12.99,19.49,409.19
"18710","06","784647","11/03/2016","IN","010102840","01",24,64.83,77.80,1633.72
"18710","07","784647","11/03/2016","IN","052204515","05",56,10.00,28.00,588.00
"18710","08","784647","11/03/2016","IN","080935298","08",22,27.98,30.78,646.34
"18710","09","784647","11/03/2016","IN","024188432","02",56,32.87,92.04,1932.76
"18710","10","784647","11/03/2016","IN","024139372","02",26,7.93,10.31,216.49
"18710","11","784647","11/03/2016","IN","024112162","02",13,6.49,4.22,88.59
"18710","12","784647","11/03/2016","IN","052204525","05",34,12.01,20.42,428.76
"18710","13","784647","11/03/2016","IN","040220074","04",37,79.98,147.96,3107.22
"18710","14","784647","11/03/2016","IN","040277154","04",33,51.98,85.77,1801.11
"18710","15","784647","11/03/2016","IN","030414313","03",23,59.98,68.98,1448.52
"18710","16","784647","11/03/2016","IN","030302303","03",26,54.95,71.44,1500.14
"18710","17","784647","11/03/2016","IN","090584072","09",5,299.99,75.00,1574.95
"18710","18","784647","11/03/2016","IN","040241314","04",37,25.98,48.06,1009.32
"18710","19","784647","11/03/2016","IN","130305603","13",35,22.98,40.22,844.52
"18710","20","784647","11/03/2016","IN","052484435","05",37,3.79,7.01,147.24
"18710","21","784647","11/03/2016","IN","080935428","08",29,58.98,85.52,1795.94
"18710","22","784647","11/03/2016","IN","024130572","02",22,7.50,8.25,173.25
"18710","23","784647","11/03/2016","IN","060112276","06",22,12.98,14.28,299.84
"18710","24","784647","11/03/2016","IN","060102066","06",19,32.98,31.33,657.95
"18710","25","784647","11/03/2016","IN","040270324","04",23,500.48,575.55,12086.59
"18710","26","784647","11/03/2016","IN","070104177","07",22,10.04,11.04,231.92
"18711","01","230575","11/04/2016","IN","130305603","13",35,22.98,41.26,845.56
"18711","02","230575","11/04/2016","IN","010631140","01",13,3.59,2.39,49.06
"18711","03","230575","11/04/2016","IN","010155170","01",17,10.99,9.58,196.41
"18712","01","241370","11/04/2016","IN","010155170","01",17,10.99,11.21,198.04
"18712","02","241370","11/04/2016","IN","024130572","02",22,7.50,9.90,174.90
"18712","03","241370","11/04/2016","IN","024139372","02",26,7.93,12.37,218.55
"18712","04","241370","11/04/2016","IN","040220074","04",37,79.98,177.56,3136.82
"18712","05","241370","11/04/2016","IN","030302903","03",19,16.93,19.30,340.97
"18712","06","241370","11/04/2016","IN","090669611","09",34,18.02,36.76,649.44
"18713","01","419449","11/07/2016","IN","090669611","09",34,18.02,42.89,655.57
"18713","02","419449","11/07/2016","IN","080512778","08",35,46.87,114.83,1755.28
"18713","03","419449","11/07/2016","IN","024188432","02",28,32.87,64.43,984.79
"18713","04","419449","11/07/2016","IN","024195262","02",28,6.98,13.68,209.12
"18713","05","419449","11/07/2016","IN","060102086","06",22,44.89,69.13,1056.71
"18713","06","419449","11/07/2016","IN","060221496","06",30,13.05,27.41,418.91
"18713","07","419449","11/07/2016","IN","090010011","09",32,0.99,2.22,33.90
"18713","08","419449","11/07/2016","IN","010102710","01",34,7.99,19.02,290.68
"18713","09","419449","11/07/2016","IN","010207220","01",27,5.79,10.94,167.27
"18713","10","419449","11/07/2016","IN","052204525","05",34,12.01,28.58,436.92
"18713","11","419449","11/07/2016","IN","052208805","05",26,8.00,14.56,222.56
"18713","12","419449","11/07/2016","IN","052484435","05",37,3.79,9.82,150.05
"18713","13","419449","11/07/2016","IN","080126308","08",30,0.39,0.82,12.52
"18713","14","419449","11/07/2016","IN","080435438","08",36,51.98,130.99,2002.27
"18714","01","620304","11/07/2016","IN","060221496","06",30,13.05,18.60,410.10
"18714","02","620304","11/07/2016","IN","040240284","04",30,9.69,13.81,304.51
"18714","03","620304","11/07/2016","IN","070104677","07",16,9.99,7.59,167.43
"18714","04","620304","11/07/2016","IN","130305603","13",35,22.98,38.20,842.50
"18714","05","620304","11/07/2016","IN","030302303","03",26,54.95,67.86,1496.56
"18714","06","620304","11/07/2016","IN","090506331","09",11,11.03,5.76,127.09
"18714","07","620304","11/07/2016","IN","090507811","09",30,16.98,24.20,533.60
"18714","08","620304","11/07/2016","IN","090669611","09",34,18.02,29.10,641.78
"18714","09","620304","11/07/2016","IN","010311800","01",8,54.99,20.90,460.82
"18714","10","620304","11/07/2016","IN","010155150","01",30,12.99,18.51,408.21
"18714","11","620304","11/07/2016","IN","040277154","04",66,51.98,162.96,3593.64
"18714","12","620304","11/07/2016","IN","010155160","01",34,13.99,22.59,498.25
"18714","13","620304","11/07/2016","IN","010207220","01",27,5.79,7.43,163.76
"18714","14","620304","11/07/2016","IN","052720615","05",20,49.88,47.39,1044.99
"18714","15","620304","11/07/2016","IN","080123968","08",37,3.02,5.31,117.05
"18714","16","620304","11/07/2016","IN","080123938","08",30,5.99,8.54,188.24
"18714","17","620304","11/07/2016","IN","080512778","08",35,46.87,77.92,1718.37
"18714","18","620304","11/07/2016","IN","024133112","02",21,13.93,13.90,306.43
"18714","19","620304","11/07/2016","IN","024188432","02",28,32.87,43.72,964.08
"18714","20","620304","11/07/2016","IN","024112162","02",13,6.49,4.01,88.38
"18714","21","620304","11/07/2016","IN","060102066","06",19,32.98,29.76,656.38
"18714","22","620304","11/07/2016","IN","070104397","07",17,9.99,8.07,177.90
"18714","23","620304","11/07/2016","IN","060100356","06",23,7.98,8.72,192.26
"18714","24","620304","11/07/2016","IN","090069591","09",21,52.98,52.85,1165.43
"18714","25","620304","11/07/2016","IN","052770015","05",8,0.40,0.15,3.35
"18714","26","620304","11/07/2016","IN","052720305","05",32,50.00,76.00,1676.00
"18714","27","620304","11/07/2016","IN","052208805","05",26,8.00,9.88,217.88
"18714","28","620304","11/07/2016","IN","180122158","18",18,5.09,4.35,95.97
"18714","29","620304","11/07/2016","IN","024121332","02",12,3.70,2.11,46.51
"18715","01","113236","11/07/2016","IN","080106218","08",35,2.98,7.56,111.86
"18715","02","113236","11/07/2016","IN","010310890","01",18,20.09,26.22,387.84
"18715","03","113236","11/07/2016","IN","010155160","01",34,13.99,34.49,510.15
"18715","04","113236","11/07/2016","IN","052204515","05",28,10.00,20.30,300.30
"18715","05","113236","11/07/2016","IN","052484405","05",50,5.69,20.62,305.12
"18715","06","113236","11/07/2016","IN","052484435","05",37,3.79,10.17,150.40
"18715","07","113236","11/07/2016","IN","080102918","08",25,0.44,0.80,11.80
"18715","08","113236","11/07/2016","IN","080123938","08",30,5.99,13.03,192.73
"18715","09","113236","11/07/2016","IN","080435438","08",36,51.98,135.67,2006.95
"18715","10","113236","11/07/2016","IN","024130572","02",22,7.50,11.96,176.96
"18715","11","113236","11/07/2016","IN","080126008","08",22,2.78,4.43,65.59
"18715","12","113236","11/07/2016","IN","023973042","02",12,4.80,4.18,61.78
"18715","13","113236","11/07/2016","IN","024144812","02",10,14.95,10.84,160.34
"18715","14","113236","11/07/2016","IN","030934423","03",27,7.79,15.25,225.58
"18715","15","113236","11/07/2016","IN","090069591","09",21,52.98,80.66,1193.24
"18715","16","113236","11/07/2016","IN","052720305","05",32,50.00,116.00,1716.00
"18715","17","113236","11/07/2016","IN","080935298","08",22,27.98,44.63,660.19
"18715","18","113236","11/07/2016","IN","070104327","07",22,9.99,15.93,235.71
"18715","19","113236","11/07/2016","IN","030412553","03",20,15.99,23.19,342.99
"18715","20","113236","11/07/2016","IN","180122158","18",18,5.09,6.64,98.26
"18715","21","113236","11/07/2016","IN","090509931","09",31,10.98,24.68,365.06
"18715","22","113236","11/07/2016","IN","080938748","08",33,3.12,7.46,110.42
"18715","23","113236","11/07/2016","IN","080124518","08",72,3.12,16.28,240.92
"18715","24","113236","11/07/2016","IN","030322303","03",5,2.28,0.83,12.23
"18715","25","113236","11/07/2016","IN","030309373","03",30,16.98,36.93,546.33
"18715","26","113236","11/07/2016","IN","090501051","09",26,9.99,18.83,278.57
"18715","27","113236","11/07/2016","IN","010226620","01",66,16.00,76.56,1132.56
"18716","01","994403","11/07/2016","IN","010102710","01",34,7.99,7.88,279.54
"18716","02","994403","11/07/2016","IN","090010011","09",32,0.99,0.92,32.60
"18716","03","994403","11/07/2016","IN","080102628","08",15,8.99,3.91,138.76
"18716","04","994403","11/07/2016","IN","080126008","08",44,2.78,3.54,125.86
"18716","05","994403","11/07/2016","IN","024121332","02",12,3.70,1.29,45.69
"18716","06","994403","11/07/2016","IN","024139372","02",26,7.93,5.98,212.16
"18716","07","994403","11/07/2016","IN","060102086","06",22,44.89,28.64,1016.22
"18716","08","994403","11/07/2016","IN","040224984","04",7,13.98,2.84,100.70
"18716","09","994403","11/07/2016","IN","030412553","03",20,15.99,9.27,329.07
"18716","10","994403","11/07/2016","IN","030303403","03",29,5.29,4.45,157.86
"18716","11","994403","11/07/2016","IN","010155150","01",60,12.99,22.60,802.00
"18716","12","994403","11/07/2016","IN","090509561","09",22,1.98,1.26,44.82
"18716","13","994403","11/07/2016","IN","090669611","09",34,18.02,17.77,630.45
"18716","14","994403","11/07/2016","IN","010551340","01",15,5.99,2.61,92.46
"18716","15","994403","11/07/2016","IN","052484405","05",25,5.69,4.13,146.38
"18716","16","994403","11/07/2016","IN","052484435","05",37,3.79,4.07,144.30
"18716","17","994403","11/07/2016","IN","080100818","08",30,0.29,0.25,8.95
"18716","18","994403","11/07/2016","IN","080126058","08",33,0.49,0.47,16.64
"18716","19","994403","11/07/2016","IN","052210545","05",18,0.09,0.05,1.67
"18716","20","994403","11/07/2016","IN","052504005","05",36,4.80,5.02,177.82
"18716","21","994403","11/07/2016","IN","080106218","08",70,2.98,6.04,214.64
"18716","22","994403","11/07/2016","IN","080435438","08",36,51.98,54.27,1925.55
"18716","23","994403","11/07/2016","IN","040240664","04",36,39.98,41.74,1481.02
"18716","24","994403","11/07/2016","IN","040241314","04",37,25.98,27.88,989.14
"18716","25","994403","11/07/2016","IN","130305603","13",35,22.98,23.32,827.62
"18717","01","739622","11/07/2016","IN","080126058","08",66,0.49,1.30,33.64
"18717","02","739622","11/07/2016","IN","010310890","01",18,20.09,14.46,376.08
"18717","03","739622","11/07/2016","IN","010155160","01",34,13.99,19.03,494.69
"18717","04","739622","11/07/2016","IN","052204515","05",28,10.00,11.20,291.20
"18717","05","739622","11/07/2016","IN","080102628","08",15,8.99,5.39,140.24
"18717","06","739622","11/07/2016","IN","080126008","08",22,2.78,2.45,63.61
"18717","07","739622","11/07/2016","IN","080123938","08",60,5.99,14.38,373.78
"18717","08","739622","11/07/2016","IN","080935428","08",29,58.98,68.42,1778.84
"18717","09","739622","11/07/2016","IN","024128812","02",17,2.95,2.01,52.16
"18717","10","739622","11/07/2016","IN","024188432","02",28,32.87,36.81,957.17
"18717","11","739622","11/07/2016","IN","080935298","08",22,27.98,24.62,640.18
"18717","12","739622","11/07/2016","IN","024104312","02",14,13.50,7.56,196.56
"18717","13","739622","11/07/2016","IN","060102066","06",19,32.98,25.06,651.68
"18717","14","739622","11/07/2016","IN","060221496","06",30,13.05,15.66,407.16
"18717","15","739622","11/07/2016","IN","040240884","04",27,9.99,10.79,280.52
"18717","16","739622","11/07/2016","IN","030309373","03",30,16.98,20.38,529.78
"18717","17","739622","11/07/2016","IN","090501551","09",23,2.99,2.75,71.52
"18717","18","739622","11/07/2016","IN","090507811","09",30,16.98,20.38,529.78
"18717","19","739622","11/07/2016","IN","010155170","01",17,10.99,7.47,194.30
"18717","20","739622","11/07/2016","IN","052210545","05",18,0.09,0.06,1.68
"18717","21","739622","11/07/2016","IN","040240664","04",36,39.98,57.57,1496.85
"18717","22","739622","11/07/2016","IN","030324883","03",37,14.98,22.17,576.43
"18717","23","739622","11/07/2016","IN","090501051","09",26,9.99,10.39,270.13
"18717","24","739622","11/07/2016","IN","090504061","09",1,2.49,0.10,2.59
"18717","25","739622","11/07/2016","IN","010119040","01",37,13.99,20.71,538.34
"18717","26","739622","11/07/2016","IN","010134420","01",31,3.98,4.94,128.32
"18717","27","739622","11/07/2016","IN","010226620","01",66,16.00,42.24,1098.24
"18718","01","820025","11/08/2016","IN","024139372","02",26,7.93,14.43,220.61
"18718","02","820025","11/08/2016","IN","080938748","08",33,3.12,7.21,110.17
"18718","03","820025","11/08/2016","IN","024106512","02",31,18.99,41.21,629.90
"18718","04","820025","11/08/2016","IN","024130572","02",22,7.50,11.55,176.55
"18718","05","820025","11/08/2016","IN","060200306","06",36,16.98,42.79,654.07
"18718","06","820025","11/08/2016","IN","060102106","06",31,32.98,71.57,1093.95
"18718","07","820025","11/08/2016","IN","040270354","04",14,19.98,19.58,299.30
"18718","08","820025","11/08/2016","IN","030414313","03",23,59.98,96.57,1476.11
"18718","09","820025","11/08/2016","IN","030324883","03",37,14.98,38.80,593.06
"18718","10","820025","11/08/2016","IN","030302903","03",19,16.93,22.52,344.19
"18718","11","820025","11/08/2016","IN","010119040","01",37,13.99,36.23,553.86
"18718","12","820025","11/08/2016","IN","010207220","01",27,5.79,10.94,167.27
"18718","13","820025","11/08/2016","IN","052484405","05",25,5.69,9.96,152.21
"18719","01","056016","11/08/2016","IN","060200306","06",36,16.98,38.21,649.49
"18719","02","056016","11/08/2016","IN","040225934","04",17,6.97,7.41,125.90
"18719","03","056016","11/08/2016","IN","030303413","03",16,4.71,4.72,80.08
"18719","04","056016","11/08/2016","IN","010226620","01",33,16.00,33.00,561.00
"18719","05","056016","11/08/2016","IN","010551340","01",15,5.99,5.62,95.47
"18719","06","056016","11/08/2016","IN","080512778","08",35,46.87,102.53,1742.98
"18719","07","056016","11/08/2016","IN","024106512","02",31,18.99,36.79,625.48
"18719","08","056016","11/08/2016","IN","090669611","09",34,18.02,38.29,650.97
"18720","01","812465","11/08/2016","IN","090669611","09",34,18.02,29.10,641.78
"18720","02","812465","11/08/2016","IN","070104347","07",11,9.96,5.20,114.76
"18720","03","812465","11/08/2016","IN","030302303","03",26,54.95,67.86,1496.56
"18720","04","812465","11/08/2016","IN","080100818","08",30,0.29,0.41,9.11
"18720","05","812465","11/08/2016","IN","080123938","08",30,5.99,8.54,188.24
"18720","06","812465","11/08/2016","IN","080435438","08",36,51.98,88.89,1960.17
"18720","07","812465","11/08/2016","IN","024144812","02",10,14.95,7.10,156.60
"18720","08","812465","11/08/2016","IN","034255003","03",5,14.98,3.56,78.46
"18720","09","812465","11/08/2016","IN","030322303","03",5,2.28,0.54,11.94
"18720","10","812465","11/08/2016","IN","090081001","09",23,79.50,86.85,1915.35
"18720","11","812465","11/08/2016","IN","052720305","05",32,50.00,76.00,1676.00
"18720","12","812465","11/08/2016","IN","080126308","08",30,0.39,0.56,12.26
"18720","13","812465","11/08/2016","IN","080938748","08",33,3.12,4.89,107.85
"18720","14","812465","11/08/2016","IN","030364163","03",37,69.98,122.99,2712.25
"18720","15","812465","11/08/2016","IN","090501551","09",23,2.99,3.27,72.04
"18720","16","812465","11/08/2016","IN","010155170","01",17,10.99,8.87,195.70
"18720","17","812465","11/08/2016","IN","080935428","08",29,58.98,81.25,1791.67
"18720","18","812465","11/08/2016","IN","023973042","02",12,4.80,2.74,60.34
"18720","19","812465","11/08/2016","IN","060102106","06",31,32.98,48.56,1070.94
"18720","20","812465","11/08/2016","IN","010119040","01",37,13.99,24.59,542.22
"18720","21","812465","11/08/2016","IN","030414313","03",23,59.98,65.53,1445.07
"18720","22","812465","11/08/2016","IN","010803760","01",76,6.99,25.24,556.48
"18720","23","812465","11/08/2016","IN","010155160","01",34,13.99,22.59,498.25
"18720","24","812465","11/08/2016","IN","052484405","05",25,5.69,6.76,149.01
"18720","25","812465","11/08/2016","IN","080126058","08",33,0.49,0.77,16.94
"18720","26","812465","11/08/2016","IN","024104312","02",28,13.50,17.96,395.96
"18720","27","812465","11/08/2016","IN","060221506","06",72,12.99,44.42,979.70
"18721","01","230575","11/09/2016","IN","080935428","08",29,58.98,87.74,1798.16
"18721","02","230575","11/09/2016","IN","024195262","02",28,6.98,10.03,205.47
"18722","01","241370","11/09/2016","IN","024195262","02",28,6.98,11.73,207.17
"18722","02","241370","11/09/2016","IN","060102116","06",12,34.83,25.08,443.04
"18722","03","241370","11/09/2016","IN","060221496","06",30,13.05,23.49,414.99
"18722","04","241370","11/09/2016","IN","034255003","03",5,14.98,4.49,79.39
"18722","05","241370","11/09/2016","IN","030324883","03",37,14.98,33.26,587.52
"18722","06","241370","11/09/2016","IN","090010011","09",32,0.99,1.90,33.58
"18723","01","463451","11/14/2016","IN","090010011","09",32,0.99,1.34,33.02
"18723","02","463451","11/14/2016","IN","060102116","06",12,34.83,17.68,435.64
"18723","03","463451","11/14/2016","IN","060200306","06",72,16.98,51.72,1274.28
"18723","04","463451","11/14/2016","IN","040277154","04",33,51.98,72.56,1787.90
"18723","05","463451","11/14/2016","IN","070104397","07",17,9.99,7.18,177.01
"18723","06","463451","11/14/2016","IN","093788411","09",13,3.98,2.19,53.93
"18723","07","463451","11/14/2016","IN","090501541","09",31,5.97,7.83,192.90
"18723","08","463451","11/14/2016","IN","090509931","09",31,10.98,14.40,354.78
"18723","09","463451","11/14/2016","IN","010155170","01",17,10.99,7.90,194.73
"18723","10","463451","11/14/2016","IN","080512778","08",35,46.87,69.39,1709.84
"18723","11","463451","11/14/2016","IN","010207220","01",27,5.79,6.61,162.94
"18723","12","463451","11/14/2016","IN","024128712","02",36,1.19,1.81,44.65
"18723","13","463451","11/14/2016","IN","060112276","06",22,12.98,12.08,297.64
"18723","14","463451","11/14/2016","IN","052720305","05",32,50.00,67.68,1667.68
"18723","15","463451","11/14/2016","IN","080106218","08",35,2.98,4.41,108.71
"18723","16","463451","11/14/2016","IN","080126058","08",33,0.49,0.68,16.85
"18723","17","463451","11/14/2016","IN","080938748","08",33,3.12,4.36,107.32
"18723","18","463451","11/14/2016","IN","024133112","02",42,13.93,24.74,609.80
"18723","19","463451","11/14/2016","IN","024128932","02",37,3.85,6.03,148.48
"18723","20","463451","11/14/2016","IN","024139372","02",26,7.93,8.72,214.90
"18724","01","549479","11/14/2016","IN","060200306","06",36,16.98,38.51,649.79
"18724","02","549479","11/14/2016","IN","040225014","04",25,10.98,17.29,291.79
"18724","03","549479","11/14/2016","IN","040240664","04",36,39.98,90.67,1529.95
"18724","04","549479","11/14/2016","IN","130305603","13",35,22.98,50.67,854.97
"18724","05","549479","11/14/2016","IN","090507811","09",30,16.98,32.09,541.49
"18724","06","549479","11/14/2016","IN","060100356","06",23,7.98,11.56,195.10
